room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island
1,100,5,0,0.0,1,197,False,False,False,True,False
1,100,2,0,0.0,1,89,False,False,True,False,False
1,90,2,1,1.0,1,5,False,True,False,False,False
2,196,2,1,1.0,1,149,False,False,True,False,False
2,78,1,5,5.0,3,326,False,False,False,True,False
1,100,3,1,1.0,1,65,False,True,False,False,False
2,320,3,3,3.0,1,160,False,False,True,False,False
2,129,1,4,4.0,1,186,False,False,True,False,False
1,80,3,0,0.0,3,170,False,False,True,False,False
1,85,3,1,1.0,1,341,False,False,False,True,False
2,140,3,1,1.0,1,5,False,False,True,False,False
1,100,3,0,0.0,1,179,False,False,False,True,False
1,56,1,0,0.0,4,304,False,False,False,True,False
2,100,3,1,1.0,1,201,False,False,False,False,True
1,180,2,3,3.0,1,327,False,False,True,False,False
2,150,4,0,0.0,1,317,False,False,True,False,False
1,65,1,4,4.0,1,109,False,True,False,False,False
2,100,1,0,0.0,1,189,False,False,False,True,False
1,75,2,2,2.0,4,349,False,True,False,False,False
2,95,3,1,1.0,1,5,False,True,False,False,False
1,65,2,3,3.0,1,76,False,False,True,False,False
1,49,2,0,0.0,4,307,False,False,False,True,False
2,120,5,0,0.0,1,27,False,False,True,False,False
1,40,3,0,0.0,2,34,False,True,False,False,False
1,90,2,1,1.0,1,365,False,False,False,True,False
2,249,3,1,1.0,1,149,False,False,True,False,False
2,300,4,0,0.0,1,77,False,False,True,False,False
2,240,2,0,0.0,2,159,False,False,False,True,False
2,179,1,1,1.0,1,321,False,False,False,True,False
2,250,4,0,0.0,1,4,False,False,True,False,False
2,129,3,1,1.0,1,21,False,True,False,False,False
1,35,2,1,1.0,1,359,False,False,True,False,False
1,10,1,2,2.0,1,0,False,True,False,False,False
2,90,2,0,0.0,1,10,False,True,False,False,False
1,100,1,0,0.0,1,341,False,False,True,False,False
2,200,2,0,0.0,1,14,False,True,False,False,False
1,125,2,0,0.0,1,125,False,False,True,False,False
0,50,1,0,0.0,1,347,False,True,False,False,False
2,135,1,1,1.0,1,3,False,False,True,False,False
2,199,6,1,1.0,1,156,False,True,False,False,False
2,295,5,0,0.0,1,268,False,False,True,False,False
1,140,4,1,1.0,2,34,False,False,True,False,False
2,89,10,0,0.0,1,53,False,False,True,False,False
1,85,1,1,1.0,5,261,False,False,True,False,False
1,111,2,2,2.0,1,6,False,True,False,False,False
2,100,5,1,1.0,1,243,False,True,False,False,False
2,265,1,2,2.0,1,246,False,False,True,False,False
2,295,5,1,1.0,1,141,False,False,True,False,False
1,65,1,1,1.0,1,365,True,False,False,False,False
2,150,1,0,0.0,1,2,False,False,True,False,False
1,57,2,3,3.0,1,29,False,True,False,False,False
1,75,1,4,4.0,1,9,False,False,True,False,False
2,180,4,0,0.0,1,12,False,True,False,False,False
1,59,1,0,0.0,1,357,False,False,True,False,False
1,54,4,2,2.0,3,330,False,True,False,False,False
1,40,3,1,1.0,3,96,False,True,False,False,False
2,230,2,2,2.0,1,274,False,True,False,False,False
2,299,6,0,0.0,1,57,False,False,True,False,False
1,55,3,0,0.0,2,140,True,False,False,False,False
2,239,3,3,3.0,1,158,False,False,True,False,False
1,51,1,1,1.0,1,84,False,False,True,False,False
1,74,1,10,10.0,1,160,False,False,False,True,False
1,40,1,1,1.0,1,66,False,False,False,True,False
2,120,1,1,1.0,1,331,False,False,False,True,False
2,200,1,1,1.0,1,344,False,True,False,False,False
2,200,1,0,0.0,1,312,False,False,True,False,False
2,200,1,1,1.0,1,270,False,False,True,False,False
2,200,3,0,0.0,1,270,False,False,True,False,False
1,55,1,2,2.0,2,293,False,False,False,True,False
1,210,1,3,3.0,1,7,False,False,True,False,False
1,65,1,1,1.0,3,17,False,False,True,False,False
2,225,4,1,1.0,1,225,False,False,True,False,False
2,100,7,0,0.0,1,146,False,True,False,False,False
2,130,3,0,0.0,2,42,False,False,True,False,False
1,100,1,0,0.0,3,178,False,True,False,False,False
2,219,2,0,0.0,1,359,False,False,False,True,False
1,65,2,0,0.0,1,296,True,False,False,False,False
2,150,3,3,3.0,1,327,False,False,False,True,False
1,100,1,1,1.0,3,89,False,False,False,True,False
0,60,1,5,5.0,1,1,False,False,True,False,False
1,60,1,0,0.0,1,171,False,True,False,False,False
2,235,1,0,0.0,5,338,False,False,True,False,False
1,67,1,0,0.0,1,31,False,True,False,False,False
2,120,2,1,1.0,1,6,False,False,True,False,False
2,226,2,0,0.0,1,328,False,True,False,False,False
1,25,1,0,0.0,1,178,False,True,False,False,False
2,275,3,0,0.0,1,362,False,True,False,False,False
1,65,3,0,0.0,2,364,False,True,False,False,False
1,39,3,0,0.0,8,170,True,False,False,False,False
1,99,2,1,1.0,4,169,False,True,False,False,False
2,100,1,1,1.0,1,96,False,True,False,False,False
1,85,1,0,0.0,1,23,False,False,True,False,False
2,300,2,0,0.0,1,12,False,False,False,True,False
1,75,1,2,2.0,3,139,False,True,False,False,False
2,140,2,4,4.0,1,359,False,True,False,False,False
2,130,2,0,0.0,1,79,False,True,False,False,False
2,251,3,3,3.0,1,258,False,False,True,False,False
1,75,2,0,0.0,1,14,False,True,False,False,False
1,100,1,1,1.0,2,27,False,True,False,False,False
2,295,2,0,0.0,1,300,False,True,False,False,False
2,310,3,1,1.0,1,5,False,True,False,False,False
1,69,1,1,1.0,6,170,False,True,False,False,False
1,125,1,0,0.0,1,20,False,False,True,False,False
1,51,1,1,1.0,1,45,False,False,True,False,False
1,80,3,1,1.0,2,179,False,True,False,False,False
1,99,1,1,1.0,1,264,False,True,False,False,False
1,42,1,0,0.0,1,87,False,False,False,False,True
2,249,1,1,1.0,1,359,False,False,True,False,False
1,49,1,0,0.0,4,321,False,False,False,True,False
2,210,5,2,2.0,1,354,False,False,True,False,False
2,225,4,2,2.0,1,289,False,False,True,False,False
1,35,1,2,2.0,1,23,False,False,False,True,False
2,90,3,1,1.0,1,329,False,True,False,False,False
2,250,5,0,0.0,1,53,False,False,False,True,False
2,125,3,0,0.0,1,31,False,True,False,False,False
1,80,1,0,0.0,5,19,False,False,False,True,False
2,200,2,1,1.0,1,338,False,True,False,False,False
2,98,1,0,0.0,2,88,False,True,False,False,False
1,105,2,0,0.0,2,17,False,True,False,False,False
2,285,2,0,0.0,1,338,False,False,True,False,False
1,159,2,1,1.0,1,327,False,True,False,False,False
2,279,3,2,2.0,1,244,False,False,True,False,False
1,60,1,0,0.0,1,9,False,True,False,False,False
2,91,1,0,0.0,1,50,False,False,True,False,False
1,99,2,0,0.0,1,90,False,False,False,True,False
2,130,3,0,0.0,1,38,False,False,True,False,False
1,70,2,2,2.0,2,331,False,True,False,False,False
1,52,4,1,1.0,3,325,False,True,False,False,False
1,69,2,0,0.0,1,0,False,True,False,False,False
2,118,2,3,3.0,1,101,False,True,False,False,False
2,195,4,0,0.0,1,39,False,True,False,False,False
2,125,2,0,0.0,2,37,False,True,False,False,False
2,300,1,0,0.0,3,334,False,False,True,False,False
1,59,1,4,4.0,6,160,False,True,False,False,False
1,79,1,0,0.0,2,342,False,True,False,False,False
2,80,1,0,0.0,2,2,False,True,False,False,False
1,75,1,1,1.0,1,65,False,False,True,False,False
1,115,1,0,0.0,1,90,False,True,False,False,False
2,175,3,3,3.0,1,49,False,False,True,False,False
1,150,1,2,2.0,1,58,False,False,True,False,False
2,150,1,0,0.0,1,223,False,False,True,False,False
2,80,1,0,0.0,2,1,False,True,False,False,False
2,160,1,1,1.0,1,26,False,False,True,False,False
1,43,3,0,0.0,2,320,False,True,False,False,False
2,260,2,1,1.0,2,36,False,True,False,False,False
2,300,1,0,0.0,3,350,False,False,True,False,False
2,145,1,1,1.0,1,277,False,False,True,False,False
2,250,1,0,0.0,2,360,False,False,True,False,False
2,250,1,3,3.0,2,360,False,False,True,False,False
1,48,1,2,2.0,1,17,False,False,False,True,False
2,145,3,0,0.0,6,8,False,False,False,True,False
1,140,1,0,0.0,1,364,False,True,False,False,False
1,60,3,0,0.0,6,50,False,False,False,True,False
2,145,1,0,0.0,1,310,False,False,True,False,False
2,315,5,2,2.0,1,160,False,False,True,False,False
2,300,1,0,0.0,3,342,False,False,True,False,False
1,95,1,0,0.0,1,355,False,False,False,True,False
2,199,3,6,6.0,1,98,False,False,True,False,False
2,100,2,0,0.0,1,53,False,True,False,False,False
1,60,3,0,0.0,6,41,False,False,False,True,False
2,250,1,0,0.0,2,360,False,False,True,False,False
1,150,1,0,0.0,3,365,False,False,True,False,False
2,160,4,2,2.0,2,34,False,True,False,False,False
1,70,1,3,3.0,3,174,False,False,False,True,False
1,150,1,0,0.0,3,362,False,False,True,False,False
0,90,3,0,0.0,1,38,False,True,False,False,False
2,300,1,0,0.0,3,362,False,False,True,False,False
1,97,1,1,1.0,1,1,False,False,True,False,False
2,150,4,0,0.0,2,35,False,False,True,False,False
1,300,1,0,0.0,8,321,False,False,True,False,False
1,250,1,0,0.0,8,306,False,False,True,False,False
1,300,1,0,0.0,8,317,False,False,True,False,False
2,325,5,1,1.0,1,163,False,False,True,False,False
2,44,1,3,3.0,1,330,False,False,False,True,False
0,115,1,0,0.0,1,89,False,True,False,False,False
1,80,1,0,0.0,3,127,False,False,True,False,False
2,135,2,2,2.0,1,2,False,False,True,False,False
1,49,2,0,0.0,1,177,False,False,False,True,False
1,270,1,3,3.0,1,30,False,False,True,False,False
2,200,3,0,0.0,2,324,False,True,False,False,False
2,200,10,0,0.0,1,27,False,True,False,False,False
1,70,1,0,0.0,1,314,False,False,True,False,False
1,80,1,1,1.0,1,2,True,False,False,False,False
2,249,3,0,0.0,1,85,False,False,True,False,False
1,45,1,0,0.0,2,365,False,True,False,False,False
2,295,1,1,1.0,1,11,False,False,True,False,False
2,249,1,5,5.0,2,125,False,False,True,False,False
1,48,1,1,1.0,2,334,False,True,False,False,False
1,149,2,0,0.0,2,23,False,False,False,True,False
1,125,1,0,0.0,1,358,False,False,False,True,False
1,120,1,0,0.0,1,252,False,True,False,False,False
2,249,2,1,1.0,1,7,False,False,True,False,False
2,299,3,0,0.0,1,237,False,False,True,False,False
2,195,2,0,0.0,3,80,False,True,False,False,False
1,101,1,0,0.0,2,116,False,True,False,False,False
1,40,1,1,1.0,2,151,False,True,False,False,False
1,90,1,0,0.0,3,121,False,False,True,False,False
1,35,1,3,3.0,2,171,False,True,False,False,False
1,50,1,4,4.0,2,84,False,False,False,False,True
1,70,1,8,8.0,3,342,False,False,False,True,False
1,59,1,0,0.0,5,351,False,False,False,True,False
2,290,1,0,0.0,4,286,False,False,True,False,False
1,48,2,1,1.0,2,348,False,True,False,False,False
2,85,3,1,1.0,3,52,False,False,False,True,False
2,75,1,2,2.0,1,1,False,False,False,True,False
1,60,2,0,0.0,1,20,False,True,False,False,False
1,80,4,0,0.0,1,87,True,False,False,False,False
1,95,7,0,0.0,1,125,False,False,True,False,False
2,225,2,0,0.0,2,161,False,True,False,False,False
2,150,5,0,0.0,1,359,False,False,False,True,False
1,90,1,0,0.0,1,189,False,True,False,False,False
1,50,1,3,3.0,1,179,False,False,False,True,False
2,175,2,2,2.0,5,79,False,False,True,False,False
2,249,2,0,0.0,1,253,False,False,True,False,False
2,79,1,0,0.0,1,167,False,False,False,True,False
2,160,2,1,1.0,1,347,False,True,False,False,False
1,200,4,0,0.0,1,365,False,True,False,False,False
2,140,3,3,3.0,2,222,False,True,False,False,False
1,55,1,1,1.0,6,358,False,True,False,False,False
1,59,1,3,3.0,1,343,False,True,False,False,False
1,65,2,3,3.0,1,26,False,False,False,True,False
1,125,2,0,0.0,2,180,False,False,True,False,False
1,70,7,0,0.0,1,222,False,False,False,True,False
1,85,2,2,2.0,1,103,False,True,False,False,False
2,115,2,0,0.0,1,3,False,False,True,False,False
1,50,1,4,4.0,3,364,False,True,False,False,False
1,50,1,5,5.0,3,361,False,True,False,False,False
1,58,1,2,2.0,3,363,False,True,False,False,False
2,200,4,0,0.0,1,31,False,False,True,False,False
2,280,2,0,0.0,1,17,False,False,True,False,False
2,200,4,1,1.0,1,108,False,False,True,False,False
1,175,2,3,3.0,1,358,False,True,False,False,False
1,150,2,3,3.0,1,21,False,False,True,False,False
2,80,2,0,0.0,3,65,False,True,False,False,False
1,65,2,3,3.0,6,347,False,False,False,True,False
2,260,5,0,0.0,1,17,False,False,True,False,False
1,50,2,1,1.0,1,11,False,False,True,False,False
1,160,3,1,1.0,1,52,False,False,True,False,False
2,100,3,0,0.0,1,28,False,True,False,False,False
1,80,7,0,0.0,9,365,False,True,False,False,False
1,35,1,1,1.0,1,50,False,True,False,False,False
1,85,2,0,0.0,1,12,False,False,True,False,False
2,100,1,0,0.0,1,43,False,True,False,False,False
1,75,2,0,0.0,2,88,False,True,False,False,False
2,140,3,1,1.0,1,3,False,False,True,False,False
2,299,1,2,2.0,1,334,False,False,True,False,False
1,62,1,4,4.0,1,7,False,False,True,False,False
1,45,1,1,1.0,2,73,False,False,True,False,False
1,55,2,0,0.0,1,5,False,True,False,False,False
1,99,1,0,0.0,2,161,False,False,False,True,False
1,130,1,2,2.0,6,345,False,True,False,False,False
2,300,2,0,0.0,4,275,False,True,False,False,False
1,75,4,1,1.0,1,24,False,False,True,False,False
2,195,2,1,1.0,1,71,False,True,False,False,False
1,60,1,4,4.0,2,354,False,True,False,False,False
2,110,2,2,2.0,1,21,False,False,False,True,False
1,70,3,0,0.0,2,25,False,True,False,False,False
1,50,1,5,5.0,2,359,False,True,False,False,False
1,80,7,0,0.0,2,37,False,True,False,False,False
1,100,10,0,0.0,1,59,False,True,False,False,False
1,95,2,1,1.0,1,67,False,True,False,False,False
1,46,1,0,0.0,1,6,False,False,False,True,False
1,86,2,0,0.0,1,365,False,True,False,False,False
1,85,1,1,1.0,1,43,False,False,True,False,False
1,66,3,0,0.0,1,9,False,False,True,False,False
1,105,1,1,1.0,1,38,False,False,True,False,False
2,199,1,1,1.0,1,81,False,False,False,False,True
1,150,1,0,0.0,1,7,False,False,True,False,False
2,135,3,0,0.0,1,227,False,False,False,True,False
2,120,3,0,0.0,1,105,False,False,False,True,False
2,120,1,0,0.0,1,14,False,True,False,False,False
2,89,2,0,0.0,1,37,False,False,True,False,False
2,135,3,0,0.0,1,109,False,False,False,True,False
1,43,10,0,0.0,1,128,False,False,True,False,False
2,130,3,2,2.0,1,33,False,True,False,False,False
2,139,3,0,0.0,1,105,False,False,False,True,False
1,150,3,1,1.0,1,209,False,False,True,False,False
1,70,3,0,0.0,1,38,False,True,False,False,False
1,130,1,0,0.0,2,365,False,True,False,False,False
2,275,2,1,1.0,1,12,False,False,True,False,False
1,160,1,1,1.0,8,364,False,True,False,False,False
2,120,3,0,0.0,1,177,False,True,False,False,False
1,61,1,1,1.0,1,268,False,False,True,False,False
2,189,4,0,0.0,1,317,False,False,True,False,False
1,70,3,1,1.0,1,65,False,True,False,False,False
2,199,7,0,0.0,1,134,False,False,True,False,False
2,145,3,0,0.0,1,62,False,False,True,False,False
1,100,2,0,0.0,1,365,False,True,False,False,False
1,70,1,0,0.0,1,325,False,True,False,False,False
1,49,4,0,0.0,2,63,False,False,False,True,False
1,36,2,2,2.0,3,47,True,False,False,False,False
2,101,4,0,0.0,1,27,False,True,False,False,False
1,50,3,0,0.0,2,0,False,True,False,False,False
1,50,1,4,4.0,1,82,False,False,False,True,False
1,80,2,0,0.0,1,15,False,False,True,False,False
2,125,2,1,1.0,2,342,False,True,False,False,False
1,60,1,2,2.0,4,79,False,False,False,True,False
1,40,2,1,1.0,1,1,False,True,False,False,False
1,55,2,0,0.0,3,35,True,False,False,False,False
0,110,1,1,1.0,1,21,False,False,False,True,False
2,100,2,0,0.0,1,87,False,True,False,False,False
2,225,2,1,1.0,1,303,False,True,False,False,False
1,60,7,0,0.0,1,24,False,True,False,False,False
2,225,2,0,0.0,1,270,False,False,True,False,False
2,199,5,0,0.0,1,213,False,True,False,False,False
2,100,4,0,0.0,2,0,False,True,False,False,False
2,225,3,0,0.0,2,235,False,False,True,False,False
1,50,1,0,0.0,1,67,False,False,False,True,False
2,250,2,0,0.0,1,52,False,False,False,True,False
2,199,1,0,0.0,1,43,False,False,True,False,False
1,45,1,7,7.0,1,68,False,True,False,False,False
1,65,1,1,1.0,1,188,False,True,False,False,False
2,169,4,0,0.0,1,324,False,True,False,False,False
1,50,1,5,5.0,3,85,False,True,False,False,False
2,210,3,1,1.0,1,254,False,True,False,False,False
2,95,1,7,7.0,1,54,False,False,True,False,False
1,189,4,1,1.0,1,8,False,False,True,False,False
2,145,1,3,3.0,1,84,False,False,True,False,False
1,85,2,0,0.0,1,363,False,True,False,False,False
2,75,2,3,3.0,1,163,False,True,False,False,False
2,145,4,0,0.0,1,26,False,False,True,False,False
2,168,5,0,0.0,1,50,False,False,True,False,False
2,150,3,1,1.0,2,21,False,True,False,False,False
2,225,2,2,2.0,1,277,False,False,False,True,False
2,177,2,1,1.0,1,125,False,False,True,False,False
2,199,5,0,0.0,1,122,False,False,True,False,False
2,139,1,5,5.0,1,162,False,True,False,False,False
1,50,5,1,1.0,1,32,False,True,False,False,False
2,295,2,1,1.0,3,354,False,True,False,False,False
2,116,2,4,4.0,2,156,False,True,False,False,False
2,155,1,2,2.0,1,300,False,False,True,False,False
2,175,1,0,0.0,1,250,False,False,True,False,False
1,120,2,1,1.0,1,97,False,True,False,False,False
1,59,1,0,0.0,2,364,False,True,False,False,False
2,155,1,0,0.0,2,244,False,False,True,False,False
2,165,1,0,0.0,2,330,False,False,True,False,False
2,250,5,0,0.0,1,14,False,True,False,False,False
2,165,1,0,0.0,1,341,False,False,True,False,False
2,295,2,1,1.0,1,0,False,False,True,False,False
1,150,1,1,1.0,1,59,False,False,True,False,False
2,140,4,0,0.0,1,24,False,True,False,False,False
2,115,2,1,1.0,1,26,False,True,False,False,False
1,80,1,1,1.0,1,22,False,True,False,False,False
2,151,1,1,1.0,1,8,False,False,True,False,False
1,75,9,0,0.0,1,310,False,True,False,False,False
2,288,5,2,2.0,1,74,False,False,True,False,False
2,188,5,1,1.0,1,51,False,True,False,False,False
2,195,2,0,0.0,2,7,False,True,False,False,False
2,250,4,0,0.0,1,13,False,False,True,False,False
1,50,7,0,0.0,2,214,False,True,False,False,False
2,100,2,0,0.0,1,69,False,True,False,False,False
2,99,1,2,2.0,1,264,False,False,True,False,False
2,125,7,0,0.0,1,29,False,True,False,False,False
1,50,7,1,1.0,1,18,False,True,False,False,False
2,78,2,0,0.0,1,342,False,False,False,False,True
2,215,2,2,2.0,2,153,False,False,False,True,False
1,60,2,2,2.0,1,326,False,False,False,True,False
1,100,1,0,0.0,1,365,False,False,True,False,False
2,87,1,0,0.0,1,9,False,True,False,False,False
2,150,2,0,0.0,1,365,False,True,False,False,False
2,177,1,5,5.0,1,86,False,False,True,False,False
1,54,4,0,0.0,2,68,False,False,False,True,False
2,115,3,1,1.0,1,29,False,True,False,False,False
2,223,3,0,0.0,1,169,False,False,True,False,False
2,220,4,0,0.0,1,6,False,False,True,False,False
1,75,2,3,3.0,1,79,False,False,False,True,False
2,125,2,1,1.0,1,266,False,False,True,False,False
2,115,2,1,1.0,1,234,False,False,True,False,False
0,50,1,0,0.0,1,314,False,True,False,False,False
2,250,1,0,0.0,2,22,False,True,False,False,False
2,125,2,1,1.0,1,346,False,False,False,True,False
2,189,2,1,1.0,1,24,False,True,False,False,False
1,89,2,0,0.0,2,10,False,False,True,False,False
1,50,2,0,0.0,1,20,False,True,False,False,False
1,60,3,0,0.0,1,365,False,False,False,True,False
1,80,3,0,0.0,3,205,False,False,True,False,False
1,80,3,0,0.0,3,187,False,False,True,False,False
2,309,2,0,0.0,1,168,True,False,False,False,False
1,119,3,0,0.0,1,5,False,False,True,False,False
1,50,2,0,0.0,3,77,False,True,False,False,False
1,65,1,0,0.0,1,342,False,True,False,False,False
2,323,1,5,5.0,1,185,False,False,True,False,False
2,300,2,1,1.0,1,58,False,True,False,False,False
2,170,1,1,1.0,1,77,False,True,False,False,False
1,56,4,0,0.0,1,350,False,False,False,True,False
2,129,2,3,3.0,1,348,False,False,False,True,False
2,175,7,1,1.0,1,17,False,False,False,True,False
2,150,3,0,0.0,1,73,False,True,False,False,False
2,150,1,2,2.0,1,44,False,True,False,False,False
1,125,3,0,0.0,2,365,True,False,False,False,False
2,229,3,0,0.0,1,65,False,False,True,False,False
2,99,1,5,5.0,1,57,False,True,False,False,False
1,80,8,1,1.0,1,157,False,True,False,False,False
1,63,2,0,0.0,5,358,False,True,False,False,False
2,90,3,0,0.0,2,21,False,False,False,True,False
2,130,3,1,1.0,1,43,False,True,False,False,False
1,70,2,0,0.0,3,291,False,True,False,False,False
1,65,7,0,0.0,3,63,False,True,False,False,False
2,230,4,0,0.0,2,142,False,False,False,True,False
1,60,3,0,0.0,1,0,False,True,False,False,False
2,135,1,1,1.0,1,9,False,False,True,False,False
2,156,1,0,0.0,1,7,False,False,True,False,False
2,300,2,1,1.0,1,24,False,True,False,False,False
2,269,1,4,4.0,1,122,False,False,True,False,False
